,Jaccard_0,Jaccard_1,BMA - resident memory T cell_0,BMA - resident memory T cell_1,JEJEPI - naive T cell_0,JEJEPI - naive T cell_1,LLN - natural killer cell_0,LLN - natural killer cell_1,LNG - alveolar macrophage_0,LNG - alveolar macrophage_1,SPL - memory B cell_0,SPL - memory B cell_1,Description,Gene.set,Gene.set.color,gene.set,gene.set.color,ID
5425,13.031172,11.181656,-6.0881724,-24.260752,-5.1679745,-9.716902,-14.430167,-11.388137,2.0827987,4.065561,-3.17723,1.3140677,GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5426,9.801307,9.209377,-5.9387736,-24.688128,-0.28167206,-11.604504,-14.116629,-11.427137,5.0628815,3.7182598,-2.5483513,3.7384546,GSE3039_CD4_TCELL_VS_ALPHAALPHA_CD8_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5427,8.82486,12.116851,-5.6194034,-24.689774,-5.3616223,-9.801246,-14.195135,-11.498049,1.861581,2.4646637,-4.586164,3.284371,GSE3039_CD4_TCELL_VS_B2_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5428,4.955735,6.8497705,-6.1141553,-24.408848,-2.0205226,-14.753615,-15.365495,-9.254733,0.04306278,2.8843822,-5.340934,3.5466619,GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5429,6.8485384,6.0336304,-5.4882693,-24.76547,-5.399524,-10.079878,-14.328186,-11.59583,3.023195,1.0109761,-3.9661038,0.7137552,GSE27786_LSK_VS_NEUTROPHIL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5430,9.831569,7.524021,-5.791957,-24.702318,-5.3900876,-9.653655,-14.287815,-11.601707,2.2833705,-12.933049,-14.201556,2.0254376,GSE24142_DN2_VS_DN3_THYMOCYTE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5431,10.75155,9.860558,-6.134818,-24.29425,-5.155944,-9.436328,-14.295562,-11.698517,6.037089,-1.0422776,-2.8767183,4.193301,GSE37605_NOD_VS_C57BL6_IRES_GFP_TREG_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5432,6.2301297,15.779207,-5.97512,-24.49012,-5.3636546,-9.562536,-14.038374,-11.3923855,0.032459434,2.8333445,-14.082709,2.010633,GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5433,4.2204103,6.8109646,-6.019781,-24.411514,-5.64331,-9.66671,-14.310678,-11.527447,2.4391074,3.621455,-4.0806804,3.2514331,GSE557_WT_VS_I_AB_KO_DC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5434,7.9187913,9.02641,-2.7465153,-18.515774,-5.6159577,-9.762996,-17.032488,-11.295707,3.253408,1.9635981,-4.6133075,1.9192476,GSE7460_FOXP3_MUT_VS_WT_ACT_WITH_TGFB_TCONV_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5435,8.3559,5.260187,-6.7505302,-17.745302,-2.6556842,-15.687063,-15.922872,-10.660674,3.3238301,2.5679753,-8.854725,4.524933,GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5436,5.222313,13.16101,-5.895772,-24.498102,-5.4030523,-9.3618,-13.971418,-11.340595,1.505606,1.9828614,-3.1031022,1.1446162,GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5437,5.032678,8.820852,-5.6716065,-24.665167,-5.9188514,-9.816915,-14.758169,-7.4580216,1.3322206,3.4198136,-4.832838,1.8131335,GSE13229_IMM_VS_INTMATURE_NKCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5438,7.263028,10.771154,-6.10525,-24.7386,-5.499018,-9.620333,-12.958119,-3.0061514,0.45145047,2.655266,-6.9167104,3.6528652,GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5439,8.116965,10.758673,-5.6006627,-24.947252,-5.7009587,-9.643876,-14.117136,-11.502381,9.500622,1.3798554,-14.161197,1.9384432,GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5440,8.707831,9.494478,-7.4656315,-20.957676,-3.9880335,-11.225343,-12.512474,-3.741141,5.202657,1.0460325,-3.7772782,3.0283408,GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5441,7.2252626,12.764318,-6.9037786,-21.479578,-3.4570224,-11.809326,-12.868264,-5.141296,1.4239494,4.7629,-3.573503,1.4298241,GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5442,5.866333,12.003709,-5.785415,-24.674149,-5.4306893,-9.519877,-13.865611,-2.005843,0.45501068,3.0022275,-4.7928467,3.046767,GSE19198_1H_VS_24H_IL21_TREATED_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5443,6.576347,7.749101,-5.1351805,-23.059408,0.03837474,-13.015754,-16.02799,-10.773123,0.872647,2.0019867,-14.140563,3.2406597,GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5444,10.030176,11.694719,-5.805614,-24.745749,1.0160627,-11.518664,-12.608156,-8.169629,3.0525823,2.8914824,-3.9721565,3.4086187,GSE17721_CTRL_VS_CPG_24H_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5445,5.022885,13.692438,-5.09437,-17.189402,-5.5062933,-9.631387,-13.459867,-3.0365367,0.43583095,4.172224,-2.9196234,1.903844,GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5446,11.512678,12.945663,-6.4703264,-20.322771,-5.4739923,-9.791908,-13.567569,-2.5799127,0.4389227,1.9176068,-4.607953,2.0030372,GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5447,7.5276976,13.197876,-6.421471,-20.39512,-5.6390724,-9.794523,-13.253542,-3.2652316,3.725933,2.8629556,-2.9815645,2.4319375,GSE9037_CTRL_VS_LPS_1H_STIM_IRAK4_KO_BMDM_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5448,8.7503605,11.150719,-5.7034144,-24.548765,-5.2702127,-9.345791,-14.416978,-11.057233,9.922299,1.8591474,-14.057046,1.7794094,GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5449,10.797771,7.963362,-3.1945705,-13.463099,2.4311483,-10.317409,-7.7803607,-6.0849414,6.7819114,0.23884082,-0.5973546,5.9494934,GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5450,8.258922,7.4980707,-5.9768915,-24.618855,-4.2848597,-12.985916,-13.729411,-2.5330067,1.4888481,3.8998027,-2.815473,1.9837328,GSE14308_TH1_VS_INDUCED_TREG_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5451,9.482583,8.772183,-3.3896549,-16.374428,0.6866598,-10.0599,-10.199755,-7.1433263,7.666237,1.1597761,-3.4838536,5.4484925,GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5452,5.9498215,8.4710455,-5.780771,-24.602104,-5.374436,-9.699963,-13.995086,-11.267972,1.5010481,-12.944469,-14.250828,1.9109981,GSE22033_WT_VS_PPARG_KO_MEF_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5453,6.498083,6.0933805,-6.0393353,-24.443811,-5.5134296,-9.596403,-14.342155,-11.300081,9.036824,1.7017784,-3.4125893,2.1187906,GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5454,6.349494,7.7091565,-6.7843256,-18.927477,-0.8064049,-11.905071,-12.1079035,-3.6934621,3.2771611,4.2971992,-3.299938,3.8599315,GSE40274_CTRL_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5455,8.448929,7.853535,-6.0334954,-24.447977,-5.6455336,-10.077133,-14.037207,-11.330311,1.0211978,1.1805991,-14.168282,2.013374,GSE1566_WT_VS_EZH2_KO_LN_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5456,5.3336864,6.5093703,-6.990217,-20.758322,-2.770968,-12.191258,-15.51498,-6.9512978,-0.012115071,3.0069387,-4.742875,3.2997243,GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5457,6.737577,13.448323,-6.901148,-23.89951,-5.6892266,-9.760037,-14.033135,-11.081197,1.008785,4.3858895,-3.3959763,2.0293539,GSE2585_CD80_HIGH_VS_LOW_MTEC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5458,5.704499,8.084034,-6.0687776,-20.008976,-5.5664725,-9.652333,-13.87066,-2.1108596,1.5299277,4.5463896,-3.702419,2.7748935,GSE360_L_MAJOR_VS_T_GONDII_DC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5459,4.8405695,14.984601,-5.9361467,-24.18866,-5.695408,-9.972451,-14.833765,-10.976434,1.8612751,4.6876893,-4.4755282,3.2596953,GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5460,10.338294,10.089893,-6.2429276,-24.188698,-5.752165,-10.0210705,-13.075862,-3.1042728,1.660712,4.4930663,-3.0564747,1.4220847,GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5461,4.9111505,7.235316,-7.4019294,-17.605293,-1.6354313,-14.141481,-11.677021,-6.3782372,0.94025165,2.6832473,-5.253975,4.1765976,GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5462,4.6710877,8.093171,-2.8230374,-18.070923,-3.3077786,-14.899232,-16.35747,-11.186386,1.219906,0.63113093,-3.8001447,0.011827147,GSE17721_POLYIC_VS_CPG_0.5H_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5463,9.675872,13.151981,-6.2844515,-24.44669,-5.6411943,-9.691346,-12.9529915,-2.6049771,1.05201,2.265505,-4.8186264,2.8412058,GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5464,4.748143,11.560596,-6.6140966,-23.89898,-5.6251836,-9.759803,-14.280866,-11.362032,1.3846182,4.2841725,-14.283394,1.7779112,GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5465,7.445612,14.431641,-1.7191272,-17.272148,-2.976448,-13.690566,-13.159624,-2.68379,0.41295502,3.9169009,-3.9047537,0.95656556,GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5466,7.0676365,12.515045,-6.6566863,-23.99364,-6.026401,-10.099994,-14.308576,-11.133765,1.1303589,4.284806,-3.4777253,1.0267998,GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5467,10.297709,7.9240913,-3.529758,-14.808774,0.94627476,-11.081145,-9.1919365,-5.7180834,7.409224,0.2107331,-2.464338,4.8946037,GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5468,8.774448,7.293692,-5.9913363,-24.542622,-5.853705,-9.995899,-14.130134,-11.115038,4.4476085,3.244291,-2.9796185,2.4790487,GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5469,5.3394675,12.871062,-6.666995,-16.470188,-1.9042772,-9.173222,-8.66612,-3.5825458,6.428556,4.8529058,-6.1529975,4.552622,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_12H_IFNA_STIM_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5470,9.717553,15.622573,-6.5356555,-24.199945,-6.222558,-10.430633,-13.973348,-11.293937,1.1792709,4.414451,-14.001485,3.60602,GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5471,9.142305,10.35369,-4.914781,-17.84939,1.35053,-11.8423195,-12.2407055,-4.416192,6.450183,2.6798568,-4.2543674,4.619324,GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5472,4.3943925,8.072413,-7.7421775,-18.2771,-1.2005317,-14.085024,-10.390387,-2.8587906,0.8570336,3.3319106,-3.5751107,0.1720086,GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5473,5.132747,13.345137,-5.4816294,-18.32738,-5.647341,-10.077812,-14.577815,-7.4398456,0.6333146,2.4868085,-5.1419063,3.5595028,GSE26351_UNSTIM_VS_BMP_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5474,4.682859,14.443417,-6.3940897,-24.483932,-5.7826777,-9.918432,-14.391953,-11.029209,1.7296084,2.348212,-5.4905953,0.2437558,GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5475,6.184937,12.8320265,-5.9822187,-24.367125,-5.4017196,-9.617531,-14.326166,-11.050502,0.99957085,4.005609,-3.7375417,1.6040797,GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5476,6.484518,8.551066,-6.3812304,-24.335802,-5.7287564,-10.227909,-14.150746,-11.229681,1.0581846,2.6540933,-14.319991,1.7454314,GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5477,7.350585,8.633032,-0.25819695,-17.470451,0.7069274,-15.311477,-14.2324295,-8.280837,2.9593291,1.9658914,-4.3005934,1.2025211,GSE17721_POLYIC_VS_CPG_6H_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5478,5.0016403,12.678625,-6.8715467,-24.352182,-5.37185,-9.566331,-14.087956,-11.265781,7.3379846,4.3227673,-13.749152,2.7518678,GSE34006_WT_VS_A2AR_KO_TREG_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5479,3.587126,13.02755,-5.898416,-24.570925,-5.753598,-9.897874,-14.193104,-10.972396,1.2271333,4.748225,-13.608929,2.5821607,GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5480,5.6055326,10.931309,-6.312159,-24.671423,-5.7028255,-9.787247,-13.600168,-2.5173905,1.2669247,4.583896,-3.967029,0.5127703,GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5481,5.693238,14.523973,-6.5624056,-24.166231,-5.809146,-9.871036,-13.29372,-2.9305305,0.83370537,2.8431568,-3.3926308,2.169931,GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5482,5.971108,14.224871,-6.364064,-24.408989,-5.814342,-10.20686,-13.83001,-10.977905,0.6913842,3.7225306,-3.9933057,3.231589,GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5483,4.324012,9.763858,-6.684711,-24.097002,-6.2116494,-9.735098,-13.5343275,-2.2910998,1.1585432,3.0914586,-7.1147294,3.098793,GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5484,7.704153,11.4566555,-5.8146977,-24.174398,-5.903979,-9.802003,-13.828506,-11.189314,1.4906846,2.172823,-13.963139,1.8631619,GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5485,5.620989,15.316186,-6.0985503,-24.2815,-2.2487195,-14.836752,-14.09085,-11.30191,1.1787807,2.5711894,-6.288216,0.3399002,GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5486,8.000543,10.887583,-6.206394,-24.2148,-5.853745,-9.93426,-13.926372,-11.105185,2.634051,2.0769982,-3.1100926,1.6263213,GSE360_CTRL_VS_T_GONDII_DC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5487,9.013973,12.509221,-6.081961,-19.127748,-3.5414093,-13.089803,-13.570961,-3.2398884,1.121246,2.5274756,-4.722856,3.6564386,GSE7764_NKCELL_VS_SPLENOCYTE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5488,7.900001,7.872884,-6.437229,-24.211681,-6.094608,-9.913771,-13.828659,-11.011818,9.021179,1.5411086,-4.0505166,2.5688663,GSE11818_WT_VS_DICER_KO_TREG_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5489,6.509593,14.532093,-6.2510343,-24.237154,-6.0473228,-10.151441,-13.424748,-2.92339,1.1707253,4.072898,-3.7488787,1.4948883,GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5490,9.373579,9.052465,-2.4838054,-17.466728,-0.83893275,-9.2464695,-14.036033,-11.092096,6.3285475,1.2539058,-4.761248,4.936856,GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5491,5.116081,8.558054,-7.354597,-20.069801,-2.4673114,-14.080816,-12.047974,-1.9148362,-0.5364509,3.9993107,-5.767097,2.9082863,GSE35825_UNTREATED_VS_IFNA_STIM_MACROPHAGE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5492,9.911741,12.909186,-6.5908194,-24.316982,-6.0945263,-9.975972,-13.75182,-11.048461,1.6400481,2.2560167,-14.151651,2.0539653,GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5493,7.789607,15.295857,-5.963779,-19.165806,-3.6219559,-11.182271,-13.129364,-3.0963132,3.931024,-0.030303262,-3.929689,2.9078252,GSE22886_TCELL_VS_BCELL_NAIVE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5494,7.477121,8.693546,-5.235436,-17.944796,-4.0803366,-8.32942,-13.059447,-5.0401306,3.9480002,2.0657475,-4.8131766,2.7112253,GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5495,5.328997,7.4333377,-7.516801,-17.694122,-1.1993656,-14.422796,-9.740534,-2.7966788,-0.027613329,0.7708965,-4.3108864,1.9277359,GSE27670_CTRL_VS_BLIMP1_TRANSDUCED_GC_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5496,5.2981663,7.5636783,-6.9913564,-20.640665,-1.8947041,-12.549463,-12.419659,-3.6897476,4.2874846,1.0459844,-3.5833125,2.9567058,GSE36095_WT_VS_HDAC9_KO_TREG_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5497,5.60144,15.277348,-6.525805,-24.370031,-1.7496583,-14.501943,-14.162248,-11.208076,0.5820682,3.6560485,-6.3938437,1.2421885,GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5498,6.1433234,11.44729,-6.4561906,-24.410372,-5.918227,-9.759011,-14.069614,-2.2426865,0.6786143,3.6749632,-6.7478676,2.693548,GSE25677_MPL_VS_R848_STIM_BCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5499,4.930635,7.410869,-6.710573,-24.049551,-6.2494884,-10.25562,-14.089014,-2.3649013,0.76328003,3.3353333,-3.9836636,2.6778934,GSE17186_MEMORY_VS_CD21HIGH_TRANSITIONAL_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5500,12.766807,11.389256,-5.3042746,-18.839697,-5.327247,-9.985421,-14.46773,-10.805985,2.953216,2.245223,-4.510649,3.657347,GSE21063_WT_VS_NFATC1_KO_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5501,7.542692,13.858976,-6.666838,-21.033804,-2.2411008,-11.341546,-13.02061,-2.885405,1.7868971,4.5401955,-3.8419318,1.1188747,GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5502,7.8854146,10.808075,-6.38057,-24.131403,-4.2872047,-13.833329,-13.848525,-2.2825623,1.3279498,3.959663,-3.0155478,1.7581266,GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5503,6.7944856,15.197661,-6.6510725,-24.156979,-5.620475,-9.838005,-13.966104,-11.108879,0.96312636,3.707211,-4.0158777,1.6258982,GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5504,9.622154,12.646125,-6.2919154,-24.308193,-6.019292,-10.122478,-13.684516,-10.979373,1.1808536,3.3695176,-14.12267,2.123528,GSE22589_HEALTHY_VS_HIV_INFECTED_DC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5505,6.491513,15.046846,-6.6270013,-24.106867,-6.1194105,-10.0272255,-13.527942,-2.8870983,1.1764084,4.406129,-3.4073877,2.3519373,GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5506,5.5677943,5.5604186,-6.808869,-20.59673,-5.951144,-9.856839,-13.931776,-11.032336,-0.027341085,3.149097,-3.6135898,0.29006618,GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5507,7.9159117,11.647999,-6.2212896,-24.530172,-5.795372,-9.941697,-13.787542,-10.860948,-0.06588482,2.9627185,-5.6704354,3.0695858,GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5508,7.803105,13.252249,-6.716024,-19.248043,-5.981669,-11.167644,-12.997831,-2.9793181,1.8994471,3.3363514,-3.5362096,2.0201569,GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5509,4.9058256,14.55029,-6.7738423,-24.144285,-6.001701,-10.03733,-14.110333,-11.300508,4.008092,2.583228,-2.6550934,2.064272,GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5510,9.20397,11.960507,-6.1454897,-19.831408,-5.9435587,-10.154109,-13.86561,-2.7480233,4.9543715,-0.41661075,-3.5341613,1.9832624,GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5511,5.0914803,6.9938884,-6.485618,-24.286573,-1.3543718,-12.789489,-13.28831,-3.1305885,1.3972433,3.8994985,-3.5661957,2.0068412,GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5512,5.2675643,12.087904,0.352277,-19.999907,-5.8951626,-9.988408,-15.005686,-10.986549,1.4197108,2.6910298,-13.271913,3.57007,GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5513,7.2699165,11.350426,-6.629806,-24.066395,-5.8756275,-10.301565,-13.966014,-10.808606,0.023436865,3.547172,-14.183,1.8583812,GSE27786_NKTCELL_VS_MONO_MAC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5514,10.111454,10.549709,-7.18383,-23.455,-6.248629,-10.572193,-14.124259,-2.333263,1.0201951,2.5632,-3.1816008,2.050449,GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5515,5.1352763,8.300489,-7.2110095,-19.656553,-2.689833,-14.006746,-11.755175,-2.330047,-0.5084861,3.93218,-5.6054373,3.1672955,GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5516,4.689532,14.638552,-6.576512,-24.050402,-5.94241,-10.434906,-13.716054,-10.964374,2.475563,4.675239,-3.7579334,1.2821841,GSE2826_WT_VS_XID_BCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
5517,7.8884125,15.510445,-6.6955137,-24.073513,-6.287506,-10.422868,-14.261854,-10.846317,7.4890933,4.1363716,-3.0694897,1.1998191,GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
