,Jaccard,Jaccard,CD8 T,CD8 T,B,B,Memory CD4 T,Memory CD4 T,CD14+ Mono,CD14+ Mono,Naive CD4 T,Naive CD4 T,Total weight,P,C1,C2,Multiplex PageRank,PageRank-Jaccard,gene set size,membership,ID,Description
4100,12.994705,5.4647956,15.017033,-3.1836712,11.83377,-3.314972,20.542751,17.346062,11.439013,2.7568247,18.741188,-7.4021916,#5e4fa2,#af1446,#e3534a,#e2514a,#9e0142,#acdda4,#5e4fa2,#1f77b4,GO:0070233,negative regulation of T cell apoptotic process
4101,12.9161,5.446261,13.46152,-7.477964,13.160522,-9.498778,24.28498,16.567047,7.884756,-1.2680758,17.60812,-13.429948,#5e4fa2,#b11747,#de4c4b,#e1504b,#5e4fa2,#378ebb,#5e4fa2,#ff7f0e,GO:0070242,thymocyte apoptotic process
4102,8.085662,-0.5656873,16.253185,-6.2753515,16.612413,-7.1088533,23.079538,12.874287,12.810764,-0.3017519,20.924145,-4.584597,#5e4fa2,#a00343,#e2514a,#e2514a,#9e0142,#5e4fa2,#5e4fa2,#9467bd,GO:0070252,actin-mediated cell contraction
4103,8.669504,4.322848,13.137116,-5.6233406,9.305455,-6.2011085,19.723122,16.53526,8.797473,0.17066343,17.985828,-7.4436765,#5e4fa2,#c52c4b,#c1274a,#ba2049,#9e0142,#fedc88,#5e4fa2,#9467bd,GO:0070262,peptidyl-serine dephosphorylation
4104,10.450959,5.2026463,13.7959175,-7.7261877,12.472628,-9.1790695,22.155748,17.242453,8.945019,0.52481616,18.892918,-11.2862,#5e4fa2,#af1446,#f36b43,#f57748,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0070265,necrotic cell death
4105,10.467986,5.2408113,13.747539,-7.9083395,12.475196,-9.3254385,22.231203,17.261646,7.9151144,-1.274814,18.973867,-11.643939,#5e4fa2,#fdb768,#ed6246,#dd4a4c,#9e0142,#378ebb,#5e4fa2,#d62728,GO:0070266,necroptotic process
4106,11.111647,5.56297,14.481502,-3.2017853,14.61553,-10.884059,18.977512,17.515135,9.46871,1.522434,18.31096,-14.05232,#5e4fa2,#feea9b,#dc484c,#da464d,#a40844,#fee797,#5e4fa2,#ff7f0e,GO:0070269,pyroptosis
4107,7.9194055,0.71979296,13.695259,-7.3341694,14.490249,-11.591503,25.08455,17.116356,6.753407,-2.6786208,18.389389,-13.421561,#5e4fa2,#be254a,#e2514a,#e55749,#5e4fa2,#fffab6,#5e4fa2,#ff7f0e,GO:0070293,renal absorption
4108,8.011179,-0.31387803,16.310051,-5.8754354,16.472673,-6.853109,22.716372,12.520526,12.962404,0.022724308,20.721592,-4.744807,#5e4fa2,#a20643,#e85b48,#e85b48,#c1274a,#378ebb,#5e4fa2,#9467bd,GO:0070296,sarcoplasmic reticulum calcium ion transport
4109,8.921023,3.9231741,12.754611,-3.7737238,13.00693,-6.3985753,20.184977,15.744846,10.136699,3.1633124,17.174337,-6.7669797,#5e4fa2,#c72e4c,#c9314c,#d23a4e,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0070301,cellular response to hydrogen peroxide
4110,10.909751,4.828465,13.362,-2.3926158,12.071985,-4.073502,19.006144,16.224388,10.440091,3.2028286,17.490175,-6.2118483,#5e4fa2,#d9444d,#ba2049,#ba2049,#a70b44,#5e4fa2,#5e4fa2,#1f77b4,GO:0070302,regulation of stress-activated protein kinase signaling cascade
4111,10.804208,4.785185,13.485883,-2.413401,11.969086,-4.009304,19.688475,16.277155,10.351325,2.2495227,17.594444,-6.832284,#5e4fa2,#a20643,#e1504b,#e2514a,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0070303,negative regulation of stress-activated protein kinase signaling cascade
4112,11.001963,4.949062,13.396369,-2.4098208,12.119142,-3.9696012,19.137138,16.224836,10.60824,3.1698554,17.498215,-6.208196,#5e4fa2,#c72e4c,#c1274a,#c52c4b,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0070304,positive regulation of stress-activated protein kinase signaling cascade
4113,12.241685,0.96634656,13.315072,-6.314996,13.849888,-9.357394,21.701107,15.911649,8.978206,0.9155062,18.073597,-8.767547,#5e4fa2,#9cd7a4,#e55749,#ab0f45,#9e0142,#eaf79e,#5e4fa2,#d62728,GO:0070306,lens fiber cell differentiation
4114,12.170351,0.9181837,13.343648,-6.4027014,13.874637,-9.358022,21.44511,16.348686,9.180969,1.087097,18.30668,-9.065277,#5e4fa2,#49a2b2,#da464d,#a70b44,#a00343,#fedc88,#5e4fa2,#d62728,GO:0070307,lens fiber cell development
4115,6.192335,1.5487765,13.2922125,-7.883034,14.852731,-10.671493,24.888294,16.836126,6.417088,-2.3856401,17.569195,-13.208711,#5e4fa2,#bc2249,#e3534a,#e55749,#5e4fa2,#5cb7aa,#5e4fa2,#ff7f0e,GO:0070328,triglyceride homeostasis
4116,11.174989,4.4342966,13.393217,-2.581536,12.196164,-4.1928625,18.88686,16.117023,10.534669,3.3747473,17.335392,-6.399565,#5e4fa2,#e45549,#b81e48,#b81e48,#af1446,#5e4fa2,#5e4fa2,#1f77b4,GO:0070371,ERK1 and ERK2 cascade
4117,11.185203,4.38936,13.3684025,-2.5440507,12.106053,-4.1548767,18.93199,16.174187,10.613335,3.2866044,17.2963,-6.2141094,#5e4fa2,#de4c4b,#b81e48,#b81e48,#af1446,#5e4fa2,#5e4fa2,#1f77b4,GO:0070372,regulation of ERK1 and ERK2 cascade
4118,10.947082,4.3753133,13.299201,-2.608591,12.060255,-4.0747924,19.604357,16.116007,10.76027,2.706016,17.464724,-6.9526567,#5e4fa2,#be254a,#c1274a,#be254a,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0070373,negative regulation of ERK1 and ERK2 cascade
4119,11.3560505,4.3941,13.83309,-2.645605,12.231105,-4.15245,18.982273,16.273691,10.531362,3.2962549,17.404484,-6.713512,#5e4fa2,#f88c51,#af1446,#b11747,#a00343,#5e4fa2,#5e4fa2,#1f77b4,GO:0070374,positive regulation of ERK1 and ERK2 cascade
4120,11.119566,5.779086,14.863177,-8.1480055,12.7493105,-10.17444,22.392126,17.41752,10.8079,1.12387,19.245417,-11.755011,#5e4fa2,#fa9b58,#e45549,#da464d,#a00343,#aadca4,#5e4fa2,#ff7f0e,GO:0070423,nucleotide-binding oligomerization domain containing signaling pathway
4121,10.995024,5.755031,13.658013,-9.815167,12.900772,-10.189538,23.152666,17.233408,7.0943594,-2.2282789,17.987461,-12.828856,#5e4fa2,#b11747,#e3534a,#e45549,#5e4fa2,#fefebd,#5e4fa2,#ff7f0e,GO:0070424,regulation of nucleotide-binding oligomerization domain containing signaling pathway
4122,11.158913,5.728831,14.852373,-8.119249,12.667301,-10.332681,22.770334,17.55082,10.822382,1.0979658,19.329151,-11.774029,#5e4fa2,#e95c47,#de4c4b,#da464d,#ba2049,#cfec9d,#5e4fa2,#ff7f0e,GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway
4123,9.457634,3.614401,12.552185,-3.5988514,13.004938,-5.0870824,19.112402,15.562627,9.55094,3.6450467,16.947062,-6.401366,#5e4fa2,#b81e48,#b81e48,#af1446,#b11747,#5e4fa2,#5e4fa2,#1f77b4,GO:0070482,response to oxygen levels
4124,11.713593,4.3410225,13.910449,-9.94718,14.400343,-6.9019117,20.872301,15.890738,9.438145,-0.13008058,17.576532,-8.275415,#5e4fa2,#f57547,#c32a4b,#af1446,#9e0142,#fffcba,#5e4fa2,#2ca02c,GO:0070486,leukocyte aggregation
4125,11.656038,5.3106284,13.841395,-8.648386,14.220825,-9.992199,25.775059,17.699677,9.324664,-0.2294263,18.371178,-13.066442,#5e4fa2,#d63f4f,#dc484c,#dd4a4c,#fffdbc,#91d3a4,#5e4fa2,#ff7f0e,GO:0070498,interleukin-1-mediated signaling pathway
4126,10.540399,2.2780344,10.772932,-4.698246,11.992989,-6.2729077,18.21785,13.968327,7.840815,4.365675,15.278954,-7.706875,#5e4fa2,#ad1246,#b81e48,#b61b48,#a00343,#5e4fa2,#5e4fa2,#1f77b4,GO:0070507,regulation of microtubule cytoskeleton organization
4127,7.7098618,-0.092114136,14.698686,-7.003768,12.570362,-8.476918,22.820507,15.389729,7.952446,0.38619784,19.171825,-12.075081,#5e4fa2,#d63f4f,#be254a,#c1274a,#9e0142,#5e4fa2,#5e4fa2,#9467bd,GO:0070509,calcium ion import
4128,6.5556707,7.1129417,13.563339,-9.280445,14.469068,-11.480792,25.235794,17.565496,7.001465,-2.1342146,19.023775,-12.634151,#5e4fa2,#a90d45,#e45549,#e55749,#5e4fa2,#fed27f,#5e4fa2,#ff7f0e,GO:0070525,tRNA threonylcarbamoyladenosine metabolic process
4129,11.880031,3.7698972,13.434172,-4.507903,11.756282,-3.1908867,20.640009,15.802063,11.172077,1.3385015,17.284798,-7.7943087,#5e4fa2,#c52c4b,#d23a4e,#d43d4f,#9e0142,#5b53a4,#5e4fa2,#1f77b4,GO:0070527,platelet aggregation
4130,6.9014325,2.4205074,13.689675,-9.493273,13.898792,-9.73174,25.464746,17.264807,7.2801976,-1.936484,18.245853,-13.606866,#5e4fa2,#ad1246,#e85b48,#e75948,#5e4fa2,#99d6a4,#5e4fa2,#ff7f0e,GO:0070528,protein kinase C signaling
4131,8.745899,5.459202,12.314957,-3.175338,14.2347975,-9.99047,21.191566,16.337925,8.9524975,1.5987912,17.625237,-8.6283455,#5e4fa2,#71c6a5,#e55749,#a20643,#9e0142,#c6e89f,#5e4fa2,#1f77b4,GO:0070534,protein K63-linked ubiquitination
4132,8.383776,5.179911,13.825752,-9.906817,13.971996,-10.155692,20.982456,15.682768,7.616676,-2.4574683,18.122135,-12.053414,#5e4fa2,#e95c47,#dd4a4c,#e2514a,#b61b48,#feeb9d,#5e4fa2,#ff7f0e,GO:0070536,protein K63-linked deubiquitination
4133,6.593586,2.3440146,14.139152,-7.858082,15.033515,-9.500109,21.902119,16.647388,10.61926,0.27154124,18.561758,-13.358802,#5e4fa2,#bc2249,#da464d,#be254a,#9e0142,#5e4fa2,#5e4fa2,#9467bd,GO:0070542,response to fatty acid
4134,11.872273,4.8933086,14.497013,-3.2221603,12.648362,-4.2428837,19.851423,16.734386,10.630301,3.0354462,17.97542,-7.518815,#5e4fa2,#e3534a,#ba2049,#b41947,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0070555,response to interleukin-1
4135,11.161135,1.0776347,14.393387,-8.074736,14.593216,-10.523818,24.774828,17.229975,10.296304,1.1142073,18.10474,-13.045671,#5e4fa2,#d23a4e,#e1504b,#e2514a,#4199b6,#8cd1a4,#5e4fa2,#ff7f0e,GO:0070570,regulation of neuron projection regeneration
4136,8.887934,3.330636,13.800151,-7.7888646,13.065466,-10.045072,24.562225,16.935564,9.451608,-1.5320886,19.53834,-12.388948,#5e4fa2,#acdda4,#dc484c,#c52c4b,#9e0142,#ffffbe,#5e4fa2,#2ca02c,GO:0070584,mitochondrion morphogenesis
4137,8.341529,2.9764209,13.52001,-4.367121,11.246166,-4.9775906,20.441507,14.088719,10.640351,4.3360624,16.434155,-7.502882,#5e4fa2,#df4e4b,#b61b48,#b81e48,#a00343,#5e4fa2,#5e4fa2,#1f77b4,GO:0070585,protein localization to mitochondrion
4138,11.607758,4.431145,13.763143,-9.789024,14.840299,-11.058839,25.599073,17.300703,7.589081,-0.7622202,18.092022,-13.622888,#5e4fa2,#cd364d,#e3534a,#e45549,#4199b6,#fafdb7,#5e4fa2,#ff7f0e,GO:0070586,cell-cell adhesion involved in gastrulation
4139,7.6026316,-0.108276784,15.771443,-5.410538,16.570362,-6.1372356,22.23715,12.842687,12.502735,0.27335653,20.19116,-4.3989224,#5e4fa2,#dd4a4c,#b81e48,#ba2049,#bc2249,#5e4fa2,#5e4fa2,#1f77b4,GO:0070588,calcium ion transmembrane transport
4140,11.544356,3.6813288,14.130077,-5.019746,13.578906,-11.577806,21.00009,16.126175,9.279556,1.0674132,17.502052,-8.1445875,#5e4fa2,#e45549,#de4c4b,#cb334d,#9e0142,#64c0a6,#5e4fa2,#9467bd,GO:0070613,regulation of protein processing
4141,7.2835293,0.6710574,12.590509,-5.998307,14.180848,-7.6263866,20.925865,15.7374325,9.2807665,1.0652149,17.736889,-8.252075,#5e4fa2,#b61b48,#cd364d,#d0384e,#a70b44,#f4faad,#5e4fa2,#2ca02c,GO:0070633,transepithelial transport
4142,8.404122,5.1582327,12.26207,-3.3365057,11.643768,-5.4449368,20.52931,15.758303,9.429796,4.283674,17.471209,-8.442734,#5e4fa2,#d9444d,#ba2049,#b41947,#a00343,#e8f69b,#5e4fa2,#1f77b4,GO:0070646,protein modification by small protein removal
4143,8.509011,5.250622,12.48559,-3.184883,11.648195,-5.3098135,18.077862,15.702041,9.557626,4.3718777,16.366648,-5.0826173,#5e4fa2,#b41947,#ba2049,#ba2049,#7ecca5,#5e4fa2,#5e4fa2,#1f77b4,GO:0070647,protein modification by small protein conjugation or removal
4144,13.120048,5.875412,14.503801,-2.3277285,12.347902,-3.2491431,19.538464,17.830982,11.894852,3.0110922,18.766705,-6.4183736,#5e4fa2,#b41947,#c32a4b,#c52c4b,#fdad60,#5e4fa2,#5e4fa2,#1f77b4,GO:0070661,leukocyte proliferation
4145,13.157189,5.9098806,14.480753,-2.3428924,12.413186,-3.2200775,19.524767,17.868267,11.946724,2.9772432,18.818321,-6.3947315,#5e4fa2,#b11747,#c52c4b,#c9314c,#f46d43,#5e4fa2,#5e4fa2,#1f77b4,GO:0070663,regulation of leukocyte proliferation
4146,13.21094,6.0669537,14.629814,-2.3526263,12.25318,-3.0177667,19.872023,17.795506,11.882534,2.8455775,18.568705,-6.870913,#5e4fa2,#be254a,#c52c4b,#c72e4c,#a00343,#5e4fa2,#5e4fa2,#1f77b4,GO:0070664,negative regulation of leukocyte proliferation
4147,13.145492,5.9448304,14.634865,-2.3677268,12.441167,-3.1252928,19.422192,17.907015,11.977311,2.9535468,18.932299,-6.4347806,#5e4fa2,#b11747,#c9314c,#cb334d,#c1274a,#5e4fa2,#5e4fa2,#1f77b4,GO:0070665,positive regulation of leukocyte proliferation
4148,12.911553,6.533953,15.260909,-2.8974028,13.456172,-2.847278,20.977674,17.116533,9.296279,1.2362425,17.918207,-7.938845,#5e4fa2,#c9314c,#b81e48,#ad1246,#9e0142,#a2d9a4,#5e4fa2,#1f77b4,GO:0070670,response to interleukin-4
4149,5.9185915,1.7955898,12.739933,-8.454023,14.534732,-10.05298,25.032526,16.23322,7.244418,0.15524669,17.502796,-12.755447,#5e4fa2,#d63f4f,#de4c4b,#e1504b,#fff6b0,#89d0a4,#5e4fa2,#ff7f0e,GO:0070723,response to cholesterol
4150,8.374616,2.097781,12.964583,-4.09837,11.725983,-4.5852613,20.06482,14.262566,9.623157,4.0833673,15.871197,-6.050309,#5e4fa2,#bc2249,#b81e48,#b11747,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0070727,cellular macromolecule localization
4151,7.3909764,5.845188,13.343994,-9.514912,14.622274,-11.602282,24.93041,16.001335,6.6981783,-2.4342613,17.517916,-12.988648,#5e4fa2,#a70b44,#e75948,#e85b48,#5e4fa2,#feec9f,#5e4fa2,#ff7f0e,GO:0070734,histone H3-K27 methylation
4152,11.581474,4.7900944,14.48444,-8.92914,14.411478,-10.934871,23.596918,17.015118,9.021956,-0.6843256,18.53287,-11.609498,#5e4fa2,#fdb768,#dd4a4c,#dd4a4c,#a20643,#5b53a4,#5e4fa2,#ff7f0e,GO:0070741,response to interleukin-6
4153,7.7382994,6.5235724,14.148692,-9.425226,14.440983,-11.119308,25.777218,17.189127,6.4292145,-2.2820485,18.238766,-13.824055,#5e4fa2,#a70b44,#e45549,#e75948,#5e4fa2,#fca55d,#5e4fa2,#ff7f0e,GO:0070816,phosphorylation of RNA polymerase II C-terminal domain
4154,6.9070687,5.807442,12.608733,-10.286893,12.166062,-10.906922,23.688036,18.421843,8.730072,-3.2005224,20.47805,-13.028463,#5e4fa2,#fb9d59,#e55749,#df4e4b,#9e0142,#aedea3,#5e4fa2,#ff7f0e,GO:0070828,heterochromatin organization
4155,11.548555,1.9616488,11.960816,-6.2851725,14.613587,-7.681223,21.121265,15.260879,8.37691,0.6548724,17.833645,-9.579921,#5e4fa2,#da464d,#d0384e,#d43d4f,#9e0142,#76c8a5,#5e4fa2,#2ca02c,GO:0070830,bicellular tight junction assembly
4156,7.948744,-0.3992875,16.260248,-5.924433,16.438896,-6.918194,22.835184,12.627526,12.935072,-0.058949623,20.789644,-4.776042,#5e4fa2,#af1446,#d63f4f,#d23a4e,#a40844,#52abae,#5e4fa2,#9467bd,GO:0070839,metal ion export
4157,8.551982,4.408787,13.4459715,-8.779886,14.082937,-10.871087,21.178686,16.220171,7.506143,-2.40747,17.763496,-13.744509,#5e4fa2,#fff0a6,#d9444d,#df4e4b,#a00343,#daf09a,#5e4fa2,#ff7f0e,GO:0070841,inclusion body assembly
4158,12.718841,2.559543,12.601509,-2.9251957,12.607584,-5.070778,19.10224,15.492163,9.885804,3.6170104,16.9178,-5.9905834,#5e4fa2,#a90d45,#ba2049,#ba2049,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0070848,response to growth factor
4159,10.71932,3.715129,12.948227,-4.931361,12.534323,-7.8104544,20.90159,16.432364,9.337143,1.529128,17.923782,-7.8260574,#5e4fa2,#e45549,#b41947,#ab0f45,#a20643,#5e4fa2,#5e4fa2,#d62728,GO:0070849,response to epidermal growth factor
4160,8.069176,4.148896,14.148747,-8.106017,13.905866,-10.924106,20.970043,14.539943,7.630814,-2.3116448,17.32643,-8.670215,#5e4fa2,#f57547,#e2514a,#de4c4b,#9e0142,#fdfebb,#5e4fa2,#9467bd,GO:0070861,regulation of protein exit from endoplasmic reticulum
4161,8.033592,4.1084948,13.856495,-8.566703,14.33129,-11.488629,21.045572,14.619299,7.4829464,-2.129568,18.053143,-11.832908,#5e4fa2,#d0384e,#df4e4b,#e45549,#f88950,#fdc574,#5e4fa2,#ff7f0e,GO:0070862,negative regulation of protein exit from endoplasmic reticulum
4162,8.082455,4.070357,14.319383,-8.320054,14.42759,-10.739896,24.866076,17.430914,7.1808214,-2.4353352,18.650606,-12.922374,#5e4fa2,#b41947,#e1504b,#e45549,#d6ee9b,#fee18d,#5e4fa2,#ff7f0e,GO:0070863,positive regulation of protein exit from endoplasmic reticulum
4163,6.9390635,3.849286,16.369171,-3.4229977,14.116493,-2.9900022,21.325003,19.434214,9.63686,-1.3058826,20.486868,-7.8317766,#5e4fa2,#a40844,#d9444d,#d9444d,#a00343,#5e4fa2,#5e4fa2,#9467bd,GO:0070873,regulation of glycogen metabolic process
4164,6.9797587,3.8643086,15.918563,-3.2201083,13.986581,-2.8697112,21.039862,19.14266,9.194709,-1.287255,20.26034,-7.663389,#5e4fa2,#d7414e,#e55749,#dd4a4c,#c52c4b,#74c7a5,#5e4fa2,#9467bd,GO:0070875,positive regulation of glycogen metabolic process
4165,7.9051685,0.5620597,14.827446,-6.957425,14.97559,-9.369584,22.26334,16.385696,10.492959,0.26393074,17.959784,-9.319161,#5e4fa2,#fee999,#d0384e,#c72e4c,#9e0142,#4199b6,#5e4fa2,#9467bd,GO:0070884,regulation of calcineurin-NFAT signaling cascade
4166,7.932323,0.62520313,14.740726,-7.1411943,14.792588,-10.332129,24.289352,17.17111,7.478728,-2.0963776,18.567791,-13.050385,#5e4fa2,#ab0f45,#e2514a,#e3534a,#5e4fa2,#e7f59a,#5e4fa2,#ff7f0e,GO:0070885,negative regulation of calcineurin-NFAT signaling cascade
4167,10.1641655,3.8231452,12.930095,-3.0650525,12.625872,-4.963326,18.806887,15.56644,10.028421,3.6874633,16.900703,-5.853034,#5e4fa2,#a90d45,#b81e48,#b81e48,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0070887,cellular response to chemical stimulus
4168,7.7842355,6.0093923,13.70819,-4.983391,13.5564,-3.9374645,21.162874,16.409744,9.156705,0.2758955,18.125126,-7.765799,#5e4fa2,#ad1246,#c9314c,#c72e4c,#9e0142,#f0f9a7,#5e4fa2,#9467bd,GO:0070897,transcription preinitiation complex assembly
4169,9.376717,7.2673373,13.810244,-9.421183,14.440554,-11.466359,24.785084,16.942225,7.251754,-2.6156526,18.710373,-13.411857,#5e4fa2,#ab0f45,#e55749,#e75948,#5e4fa2,#feea9b,#5e4fa2,#ff7f0e,GO:0070914,UV-damage excision repair
4170,6.6723733,6.196125,11.664121,-7.1319623,12.580307,-8.640004,21.216192,18.094604,7.0600243,1.3512379,19.507166,-8.793894,#5e4fa2,#a40844,#f26944,#f47044,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0070918,production of small RNA involved in gene silencing by RNA
4171,6.719257,6.207905,11.733704,-7.145596,12.630075,-8.668554,21.216064,18.124617,7.0591426,1.2107502,19.51495,-8.79487,#5e4fa2,#b11747,#d7414e,#d9444d,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0070920,regulation of production of small RNA involved in gene silencing by RNA
4172,10.305104,2.1437612,11.613858,-3.995055,12.3541975,-5.902241,19.14308,14.663678,8.62891,4.1568346,16.127312,-5.804504,#5e4fa2,#af1446,#bc2249,#b11747,#e85b48,#5e4fa2,#5e4fa2,#1f77b4,GO:0070925,organelle assembly
4173,7.7979975,5.190954,13.844891,-9.352948,14.442514,-11.444724,25.274231,17.611332,6.6483545,-2.1162415,17.94252,-13.553347,#5e4fa2,#b61b48,#e55749,#e85b48,#fed884,#edf8a3,#5e4fa2,#ff7f0e,GO:0070932,histone H3 deacetylation
4174,7.779872,5.2423325,14.150203,-9.239191,14.403085,-11.351773,25.320175,17.563099,6.5310755,-2.3430495,17.722588,-13.418854,#5e4fa2,#a70b44,#e75948,#e95c47,#5e4fa2,#fee999,#5e4fa2,#ff7f0e,GO:0070933,histone H4 deacetylation
4175,6.777898,6.817226,11.810168,-3.4998424,10.853405,-5.889029,18.418097,16.499542,8.434819,4.8855424,17.705006,-5.3677206,#5e4fa2,#b81e48,#e75948,#ea5e47,#9e0142,#fff2aa,#5e4fa2,#1f77b4,GO:0070935,3'-UTR-mediated mRNA stabilization
4176,8.580832,5.376718,12.363592,-3.199143,11.658074,-5.620155,20.94584,16.372742,8.9629545,1.7336506,17.504992,-8.443471,#5e4fa2,#f57748,#be254a,#ba2049,#9e0142,#f1f9a9,#5e4fa2,#1f77b4,GO:0070936,protein K48-linked ubiquitination
4177,8.383695,2.784473,13.44011,-4.9004674,11.914295,-6.9581714,20.85256,15.06618,9.567064,1.9002826,17.471138,-7.932763,#5e4fa2,#b81e48,#c9314c,#c9314c,#a20643,#c8e99e,#5e4fa2,#9467bd,GO:0070972,protein localization to endoplasmic reticulum
4178,13.695119,1.3744293,12.581702,-6.7835307,15.200495,-7.2372,23.062902,15.251107,7.6177273,1.3114464,18.249054,-10.645956,#5e4fa2,#d23a4e,#df4e4b,#de4c4b,#dd4a4c,#b3e0a2,#5e4fa2,#2ca02c,GO:0070977,bone maturation
4179,8.83769,6.5343733,13.335661,-10.331286,15.352359,-11.786223,26.410986,16.481258,9.0666275,1.2546793,17.66676,-14.6240015,#5e4fa2,#feefa3,#f57547,#dc484c,#9e0142,#fee593,#5e4fa2,#9467bd,GO:0070979,protein K11-linked ubiquitination
4180,12.836785,1.2796054,11.96712,-8.744897,15.082918,-11.170576,24.540768,15.254715,6.2963905,-1.8674539,16.940756,-11.813016,#5e4fa2,#ab0f45,#e45549,#e55749,#5e4fa2,#fefebd,#5e4fa2,#ff7f0e,GO:0070986,left/right axis specification
4181,6.6286325,5.5396166,17.065132,-8.700265,13.924209,-12.189592,24.437109,18.652126,9.325982,-3.3981304,18.658669,-14.598189,#5e4fa2,#fdbd6d,#ea5e47,#e45549,#9e0142,#b3e0a2,#5e4fa2,#ff7f0e,GO:0070988,demethylation
4182,6.4191833,5.4320054,13.815648,-9.253929,14.446836,-11.396416,25.815035,17.423592,6.984121,-2.0679345,18.170347,-13.907059,#5e4fa2,#a70b44,#e85b48,#e95c47,#5e4fa2,#fdc171,#5e4fa2,#ff7f0e,GO:0070989,oxidative demethylation
4183,9.714691,4.1443796,13.020254,-3.4767025,14.123477,-5.511889,18.490696,15.462591,10.146615,3.3576434,16.94243,-5.588044,#5e4fa2,#be254a,#b81e48,#b61b48,#f99355,#5e4fa2,#5e4fa2,#1f77b4,GO:0070997,neuron death
4184,6.8601437,7.400809,12.730974,-9.634556,13.449543,-11.746818,25.037325,18.588875,5.896015,-2.538505,19.438871,-14.231733,#5e4fa2,#b11747,#e3534a,#e55749,#5e4fa2,#ebf7a0,#5e4fa2,#ff7f0e,GO:0071025,RNA surveillance
4185,6.893948,7.4346404,12.749993,-9.636895,13.466034,-11.697195,25.047663,18.566912,5.8931255,-2.537027,19.413082,-14.254653,#5e4fa2,#af1446,#e3534a,#e55749,#5e4fa2,#e9f69d,#5e4fa2,#ff7f0e,GO:0071027,nuclear RNA surveillance
4186,6.878572,7.4116874,12.780498,-9.6271515,13.483189,-11.701836,25.031046,18.561575,5.871715,-2.5552359,19.450375,-14.297357,#5e4fa2,#af1446,#e3534a,#e55749,#5e4fa2,#e9f69d,#5e4fa2,#ff7f0e,GO:0071028,nuclear mRNA surveillance
4187,6.5116596,2.023835,14.460538,-8.512873,14.87062,-11.326987,24.325874,17.098171,7.2035346,-2.3518856,18.208427,-13.981346,#5e4fa2,#af1446,#e55749,#e75948,#5e4fa2,#fafdb7,#5e4fa2,#ff7f0e,GO:0071071,regulation of phospholipid biosynthetic process
4188,8.3663645,6.412315,11.719525,-3.040246,12.139881,-5.7199235,19.037975,14.948837,9.602706,3.202426,17.266836,-6.253708,#5e4fa2,#cd364d,#ba2049,#b11747,#a70b44,#3f97b7,#5e4fa2,#1f77b4,GO:0071103,DNA conformation change
4189,8.357073,5.2028055,14.769616,-6.0803556,13.772678,-8.942195,21.173895,15.824363,9.991339,1.0697552,17.684435,-9.015476,#5e4fa2,#f26944,#d23a4e,#c52c4b,#9e0142,#fee593,#5e4fa2,#2ca02c,GO:0071108,protein K48-linked deubiquitination
4190,7.461972,7.0706177,11.855727,-4.317094,10.949592,-5.217859,20.389254,14.504087,10.240765,4.6890717,15.593899,-6.0352054,#5e4fa2,#ba2049,#d9444d,#da464d,#a00343,#c1e6a0,#5e4fa2,#1f77b4,GO:0071166,ribonucleoprotein complex localization
4191,8.123998,6.6254635,13.497015,-8.591654,13.41979,-11.172867,24.108448,16.190231,8.8496,-0.53661835,17.364769,-13.355244,#5e4fa2,#fffbb8,#e95c47,#d8434e,#9e0142,#eaf79e,#5e4fa2,#ff7f0e,GO:0071168,protein localization to chromatin
4192,8.590942,6.7160454,9.794044,-2.0488727,8.951539,-6.0444903,16.548244,13.954989,5.491521,3.6408155,14.578405,-4.2857485,#5e4fa2,#9e0142,#feec9f,#feec9f,#ad1246,#5e4fa2,#5e4fa2,#9467bd,GO:0071173,spindle assembly checkpoint signaling
4193,8.625522,6.7090383,9.820823,-2.0774016,8.9512,-6.045207,16.564137,13.971172,5.5045285,3.6283476,14.58445,-4.2948594,#5e4fa2,#9e0142,#feec9f,#feec9f,#ad1246,#5e4fa2,#5e4fa2,#9467bd,GO:0071174,mitotic spindle checkpoint signaling
4194,9.77156,7.1200557,11.856829,-3.0958633,12.102008,-5.3763075,19.035175,15.488096,9.918469,4.416955,17.265566,-6.204117,#5e4fa2,#c72e4c,#b41947,#b11747,#d23a4e,#5e4fa2,#5e4fa2,#1f77b4,GO:0071214,cellular response to abiotic stimulus
4195,11.703635,5.47017,13.939178,-3.0721164,12.679084,-3.8932192,18.749016,16.795107,11.181206,2.5173056,17.69992,-6.376438,#5e4fa2,#d9444d,#b81e48,#b41947,#ab0f45,#5e4fa2,#5e4fa2,#1f77b4,GO:0071216,cellular response to biotic stimulus
